"LOAN_ID","MEMBER_ID","LOAN_AMOUNT","FUNDED_AMOUNT","TERM","INTEREST_RATE","EXPECTED_DEFAULT_RATE","SERVICE_FEE_RATE","INSTALLMENT","GRADE","SUBGRADE","EMPLOYMENT_LENGTH","HOME_OWNERSHIP","ANNUAL_INCOME","ANNUAL_INCOME_VERIFIED","ACCEPTED_DATE","EXPIRATION_DATE","LISTING_DATE","CREDIT_PULL_DATE","REVIEW_STATUS_DATE","REVIEW_STATUS","DESCRIPTION","PURPOSE","ADDRESS_ZIP","ADDRESS_STATE","INVESTOR_COUNT","INITIAL_LIST_STATUS","EMP_TITLE","INITIAL_LIST_STATUS_EXPIRE_DATE","ACCOUNTS_NOW_DELINQUENT","ACCOUNTS_OPEN_IN_PAST_24_MTHS","BANK_CARDS_AMOUNT_OPEN_TO_BUY","BANK_CARDS_UTILIZATION_RATIO","DEBT_TO_INCOME_RATIO","DELINQUENCIES_IN_LAST_2_YEARS","DELINQUENT_AMOUNT","EARLIEST_CREDIT_LINE_DATE","FICO_RANGE_LOW","FICO_RANGE_HIGH","INQUIRIES_IN_LAST_6_MONTHS","MONTHS_SINCE_LAST_DELINQUENCY","MONTHS_SINCE_LAST_RECORD","MONTHS_SINCE_LAST_INQUIRY","MONTHS_SINCE_RECENT_REVOLVING_DELINQUENCY","MONTHS_SINCE_RECENT_BANK_CARD","MORTGAGE_ACCOUNTS","OPEN_ACCOUNTS","PUBLIC_RECORDS","TOTAL_BALANCE_EXCLUDING_MORTGAGE","REVOLVING_BALANCE","REVOLVING_UTILIZATION","TOTAL_BANK_CARD_LIMIT","TOTAL_ACCOUNTS","TOTAL_IL_HIGH_CREDIT_LIMIT","NUM_REV_ACCTS","MTHS_SINCE_RECENT_BC_DLQ","PUB_REC_BANKRUPTCIES","NUM_ACCTS_EVER_120_PPD","CHARGEOFF_WITHIN_12_MTHS","COLLECTIONS_12_MTHS_EXMED","TAX_LIENS","MTHS_SINCE_LAST_MAJOR_DEROG","NUM_STATS","NUM_TL_OP_PAST_12_M","MO_SIN_RCNT_TL","TO_HI_CRED_LIM","TO_CUR_BAL","AVG_CUR_BAL","NUM_BC_TL","NUM_ACTV_BC_TL","NUM_BC_STATS","PCT_TL_NVR_DLQ","NUM_TL_90_G_DPD_24_M","NUM_TL_30_DPD","NUM_TL_120_DPD_2_M","NUM_IL_TL","MO_SIN_OLD_IL_ACCT","NUM_ACTV_REV_TL","MO_SIN_OLD_REV_TL_OP","MO_SIN_RCNT_REV_TL_OP","TOTAL_REV_HI_LIM","NUM_REV_TL_BAL_GT0","NUM_OP_REV_TL","TOT_COLL_AMT","PERCENT_OF_BANK_CARDS_OVER_75_PERCENT_UTIL"
"41060750","43936528","10000.0","5825.0","36","5.93","1.0","0.78","303.91","A","A1","120","MORTGAGE","75000.0","NOT_VERIFIED","2015-02-11T12:44:00.000-08:00","2015-02-25T12:52:12.000-08:00","2015-02-11T14:00:00.000-08:00","2015-02-11T12:42:53.000-08:00","","NOT_APPROVED","","debt_consolidation","302xx","GA","0","F","manager","2015-02-11T14:00:00.000-08:00","0","1","7833","49.5","5.09","0","0.0","1988-05-10T17:00:00.000-07:00","685","689","0","51","","4","51","19","5","8","0","7667","7667.0","49.5","15500","20","0","11","51","0","1","0","0","0","","8","0","19","15500","7667","1095","10","5","8","75","0","0","0","3","135","5","321","19","15500","5","8","0","42.9"
"41130513","44006305","9500.0","6450.0","36","7.89","2.15","0.78","297.22","A","A5","120","MORTGAGE","135000.0","NOT_VERIFIED","2015-02-11T20:29:40.000-08:00","2015-02-25T20:45:19.000-08:00","2015-02-12T06:00:00.000-08:00","2015-02-11T20:28:39.000-08:00","","NOT_APPROVED","","credit_card","132xx","NY","0","F","Managing Director","2015-02-12T06:00:00.000-08:00","0","4","140","98.6","5.02","0","0.0","1990-01-11T16:00:00.000-08:00","660","664","0","35","72","3","35","271","2","8","1","12119","12119.0","83.5","10000","26","0","17","","0","0","0","0","1","","8","1","3","16900","12119","1731","7","1","1","100","0","0","0","6","284","5","301","3","16900","5","8","3895","100.0"
"40950846","43826639","7000.0","5825.0","36","11.53","4.6","0.85","230.94","B","B5","0","RENT","22424.0","NOT_VERIFIED","2015-02-12T17:13:21.000-08:00","2015-02-26T17:15:34.000-08:00","2015-02-12T18:00:00.000-08:00","2015-02-12T17:11:51.000-08:00","","NOT_APPROVED","","debt_consolidation","280xx","NC","0","W","","2015-02-13T06:00:00.000-08:00","0","2","2389","40.3","16.01","1","0.0","1999-11-12T16:00:00.000-08:00","680","684","0","16","","","16","12","2","5","0","3158","3158.0","46.4","4000","12","0","7","","0","1","0","0","0","50","5","1","12","6800","3158","632","3","2","2","58","0","0","0","3","148","5","183","12","6800","5","5","0","50.0"
"41050293","43926062","15000.0","10325.0","36","6.68","1.5","0.78","460.97","A","A3","108","MORTGAGE","49000.0","NOT_VERIFIED","2015-02-11T06:13:16.000-08:00","2015-02-25T12:18:02.000-08:00","2015-02-11T14:00:00.000-08:00","2015-02-11T06:11:50.000-08:00","","NOT_APPROVED","","home_improvement","334xx","FL","0","F","Inside Sales","2015-02-11T14:00:00.000-08:00","0","3","4991","44.5","11.62","0","0.0","1991-02-10T16:00:00.000-08:00","790","794","0","","","10","","68","1","9","0","9067","4009.0","25.9","9000","16","17366","10","","0","0","0","0","0","","9","2","6","162800","136424","17053","5","1","3","100","0","0","0","3","190","1","288","11","15500","1","6","0","33.3"
"40327616","43192339","18000.0","12525.0","36","6.92","1.7","0.78","555.13","A","A4","36","RENT","125000.0","SOURCE_VERIFIED","2015-02-11T08:14:55.000-08:00","2015-02-25T08:17:11.000-08:00","2015-02-11T10:00:00.000-08:00","2015-02-10T17:39:07.000-08:00","2015-02-12T16:27:49.000-08:00","APPROVED","","debt_consolidation","912xx","CA","0","W","President","2015-02-11T22:00:00.000-08:00","0","3","2400","80.8","8.95","0","0.0","1991-02-10T16:00:00.000-08:00","660","664","1","","42","6","","14","2","9","1","21865","10100.0","51.8","12500","26","26868","15","","1","0","0","0","0","","7","1","6","46368","21865","3644","12","3","3","100","0","0","0","7","151","3","288","6","19500","3","6","0","100.0"
"41000460","43876229","8000.0","4250.0","36","7.89","2.15","0.78","250.29","A","A5","60","RENT","40000.0","NOT_VERIFIED","2015-02-11T19:53:03.000-08:00","2015-02-25T19:57:23.000-08:00","2015-02-12T06:00:00.000-08:00","2015-02-11T19:39:57.000-08:00","2015-02-11T19:57:39.000-08:00","APPROVED","","other","212xx","MD","0","F","lead service technician","2015-02-12T06:00:00.000-08:00","0","0","9676","35.5","29.19","1","0.0","2002-01-11T16:00:00.000-08:00","670","674","0","5","","","","72","0","6","0","18512","6339.0","39.1","15000","11","26067","7","","0","1","1","0","0","5","6","0","26","42267","18512","3085","5","3","4","90","1","0","0","4","110","4","157","72","16200","4","5","0","0.0"
"41070602","43946401","10000.0","4825.0","36","7.89","2.15","0.78","312.86","A","A5","48","RENT","33790.0","NOT_VERIFIED","2015-02-11T12:32:34.000-08:00","2015-02-25T12:36:07.000-08:00","2015-02-11T14:00:00.000-08:00","2015-02-11T12:30:39.000-08:00","2015-02-13T09:37:53.000-08:00","APPROVED","","debt_consolidation","285xx","NC","0","F","4th Grade Teacher","2015-02-11T14:00:00.000-08:00","0","0","165","96.2","26.86","1","0.0","2007-07-10T17:00:00.000-07:00","660","664","0","19","","9","","43","0","8","0","69381","4135.0","86.1","4300","14","72659","5","","0","3","0","0","0","19","8","0","31","77459","69381","8673","2","2","2","78","1","0","0","9","91","2","86","31","4800","2","3","0","100.0"
"41050018","43925780","23950.0","14525.0","36","6.39","1.3","0.78","732.85","A","A2","96","MORTGAGE","58000.0","SOURCE_VERIFIED","2015-02-10T19:25:37.000-08:00","2015-02-24T19:31:32.000-08:00","2015-02-11T06:00:00.000-08:00","2015-02-10T17:26:10.000-08:00","2015-02-12T14:56:34.000-08:00","APPROVED","","credit_card","598xx","MT","0","F","Registered Nurse","2015-02-11T06:00:00.000-08:00","0","2","38617","1.7","27.67","0","0.0","2001-07-10T17:00:00.000-07:00","795","799","0","","","7","","33","3","19","0","62568","683.0","1.7","39300","38","81048","9","","0","0","0","0","0","","19","1","6","292348","233854","12992","8","2","5","100","0","0","0","26","150","2","163","33","39300","2","6","0","0.0"
"41101078","43976905","9800.0","9700.0","36","13.33","5.75","0.96","331.77","C","C3","0","OWN","50000.0","NOT_VERIFIED","2015-02-14T14:29:05.000-08:00","2015-02-28T14:33:06.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T14:28:04.000-08:00","","NOT_APPROVED","","credit_card","482xx","MI","0","F","","2015-02-14T18:00:00.000-08:00","0","4","1138","78.5","4.51","0","0.0","1995-07-13T17:00:00.000-07:00","665","669","1","60","","4","60","11","0","7","0","4162","4162.0","69.4","5300","10","0","9","60","0","2","0","0","0","60","7","2","4","6000","4162","595","8","5","6","80","0","0","0","1","142","5","235","4","6000","5","7","0","66.7"
"41142437","44018321","3000.0","2900.0","36","10.99","4.3","0.85","98.21","B","B4","120","MORTGAGE","35000.0","NOT_VERIFIED","2015-02-14T13:47:56.000-08:00","2015-02-28T13:49:46.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-14T13:47:25.000-08:00","","NOT_APPROVED","","debt_consolidation","630xx","MO","0","F","Courier","2015-02-14T14:00:00.000-08:00","0","5","1177","76.0","18.38","0","0.0","2004-05-13T17:00:00.000-07:00","685","689","2","46","","1","67","8","2","10","0","13603","3804.0","55.1","4900","18","17049","12","67","0","4","0","0","0","46","10","2","8","117449","102855","10286","9","4","5","77","0","0","0","4","121","5","129","8","6900","5","7","0","80.0"
"41131153","44006971","12000.0","11650.0","60","16.55","6.95","0.61","295.34","D","D2","120","RENT","45000.0","NOT_VERIFIED","2015-02-14T09:34:49.000-08:00","2015-02-28T09:39:12.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-14T09:32:52.000-08:00","","NOT_APPROVED","","debt_consolidation","935xx","CA","0","F","teacher","2015-02-14T10:00:00.000-08:00","0","2","4172","52.0","8.4","2","0.0","2005-02-13T16:00:00.000-08:00","660","664","0","5","","13","5","38","3","11","0","36193","5443.0","46.5","8700","17","30750","13","","0","0","0","0","0","","11","0","13","42450","36193","3619","9","5","7","82","0","0","0","1","18","7","116","13","11700","7","10","0","50.0"
"41081199","43957024","4000.0","3625.0","36","11.53","4.6","0.85","131.97","B","B5","72","RENT","74000.0","NOT_VERIFIED","2015-02-14T08:59:08.000-08:00","2015-02-28T09:15:52.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-14T08:57:47.000-08:00","","NOT_APPROVED","","other","906xx","CA","0","F","Independent Sales Representative","2015-02-14T10:00:00.000-08:00","0","5","1283","14.5","7.82","0","0.0","1984-03-13T16:00:00.000-08:00","710","714","1","50","55","5","","5","3","7","1","15409","3470.0","34.4","1500","20","16415","10","","0","1","0","0","0","50","7","3","5","26515","15409","2568","6","1","2","95","0","0","0","7","163","3","371","5","10100","3","5","0","0.0"
"40971194","43847016","17975.0","17350.0","36","18.25","9.5","1.11","652.1","E","E1","12","MORTGAGE","45000.0","NOT_VERIFIED","2015-02-14T14:00:40.000-08:00","2015-02-28T14:11:23.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T13:46:52.000-08:00","","NOT_APPROVED","","debt_consolidation","063xx","CT","0","F","mechanic","2015-02-14T18:00:00.000-08:00","0","10","1509","82.0","24.37","0","0.0","2010-01-13T16:00:00.000-08:00","670","674","0","","","11","","15","2","13","0","36523","8421.0","72.6","8400","17","31386","11","","0","0","0","0","0","","13","2","1","171394","160376","13365","6","4","5","100","0","0","0","4","33","8","61","14","11600","8","10","0","80.0"
"41070478","43946273","14000.0","13350.0","60","14.65","5.3","0.58","330.5","C","C5","36","RENT","46172.0","NOT_VERIFIED","2015-02-13T12:08:35.000-08:00","2015-02-27T12:11:24.000-08:00","2015-02-13T14:00:00.000-08:00","2015-02-11T07:25:13.000-08:00","","NOT_APPROVED","","credit_card","671xx","KS","0","F","Legal Assistant","2015-02-13T14:00:00.000-08:00","0","8","10611","15.8","24.54","0","0.0","1987-07-10T17:00:00.000-07:00","695","699","1","52","","4","","13","0","15","0","39788","1989.0","13.9","12600","29","40247","24","","0","1","0","1","0","52","15","4","3","54547","39788","3061","15","5","8","93","0","0","0","3","18","5","331","4","14300","5","13","3294","12.5"
"40981394","43857209","8000.0","7350.0","36","9.99","3.55","0.85","258.1","B","B3","60","MORTGAGE","40000.0","NOT_VERIFIED","2015-02-13T06:54:54.000-08:00","2015-02-27T07:02:54.000-08:00","2015-02-13T10:00:00.000-08:00","2015-02-13T06:54:39.000-08:00","","NOT_APPROVED","","debt_consolidation","657xx","MO","0","F","Welder","2015-02-13T10:00:00.000-08:00","0","3","1242","89.2","14.13","0","0.0","2012-01-12T16:00:00.000-08:00","665","669","0","","","6","","37","2","4","0","10258","10258.0","77.7","11500","5","0","3","","0","0","0","0","0","","4","2","5","114824","111441","27860","2","2","2","100","0","0","0","0","","2","37","21","13200","2","3","0","100.0"
"40941140","43816965","12000.0","11325.0","60","16.99","7.33","0.61","298.17","D","D3","60","RENT","70000.0","NOT_VERIFIED","2015-02-14T07:41:35.000-08:00","2015-02-28T07:48:12.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-14T07:37:09.000-08:00","","NOT_APPROVED","","house","954xx","CA","0","F","office manager","2015-02-14T10:00:00.000-08:00","0","6","6934","41.2","19.27","0","0.0","2001-11-13T16:00:00.000-08:00","665","669","2","","80","5","","4","0","15","1","64335","9640.0","35.4","11800","20","59718","14","","1","0","0","0","0","","15","4","4","86918","64335","4595","3","1","3","100","0","0","0","6","120","5","159","4","27200","5","13","0","0.0"
"41161209","44037008","6000.0","5300.0","36","7.89","2.15","0.78","187.72","A","A5","96","MORTGAGE","80000.0","NOT_VERIFIED","2015-02-13T15:26:44.000-08:00","2015-02-27T15:29:34.000-08:00","2015-02-13T18:00:00.000-08:00","2015-02-13T15:20:34.000-08:00","","NOT_APPROVED","","home_improvement","342xx","FL","0","F","Nurse","2015-02-13T18:00:00.000-08:00","0","6","16083","35.9","13.87","0","0.0","1993-03-12T16:00:00.000-08:00","680","684","0","","","3","","8","2","11","0","46720","13166.0","39.3","25100","18","33554","10","","0","0","0","0","0","","11","6","1","179971","158536","14412","7","5","6","100","0","0","0","6","263","7","52","1","33500","7","9","0","0.0"
"40981497","43857315","15000.0","14275.0","60","16.99","7.33","0.61","372.71","D","D3","48","MORTGAGE","62000.0","NOT_VERIFIED","2015-02-13T14:35:58.000-08:00","2015-02-27T14:41:08.000-08:00","2015-02-13T18:00:00.000-08:00","2015-02-13T14:16:08.000-08:00","","NOT_APPROVED","","small_business","359xx","AL","0","F","CO-OWNER","2015-02-13T18:00:00.000-08:00","0","2","1979","92.9","16.84","2","0.0","1993-09-12T17:00:00.000-07:00","660","664","0","11","","3","11","4","3","11","0","44760","26594.0","80.7","26000","20","15306","14","","0","0","0","0","0","","11","2","4","152656","140339","14034","8","6","6","84","0","0","0","3","67","7","257","4","32900","7","9","0","100.0"
"40951208","43827018","8400.0","7550.0","36","12.69","5.2","0.96","281.78","C","C2","60","MORTGAGE","37000.0","NOT_VERIFIED","2015-02-14T14:35:07.000-08:00","2015-02-28T14:38:21.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T14:20:13.000-08:00","","NOT_APPROVED","","debt_consolidation","479xx","IN","0","F","Customer Service Manager","2015-02-14T18:00:00.000-08:00","0","9","3482","69.7","29.58","0","0.0","2007-05-13T17:00:00.000-07:00","670","674","0","","","0","","10","1","13","0","33270","14032.0","63.8","11500","18","31022","12","","0","0","0","0","0","","13","2","10","163226","141668","10898","5","5","5","100","0","0","0","5","93","10","82","10","22000","10","11","0","60.0"
"40932274","43808132","14400.0","13375.0","36","12.29","5.0","0.96","480.29","C","C1","24","RENT","50000.0","NOT_VERIFIED","2015-02-14T12:58:45.000-08:00","2015-02-28T13:27:57.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-14T12:50:02.000-08:00","","NOT_APPROVED","","debt_consolidation","760xx","TX","0","F","Registered Nurse","2015-02-14T14:00:00.000-08:00","0","6","16493","42.3","33.63","0","0.0","2001-11-13T16:00:00.000-08:00","690","694","2","","","1","","5","0","17","0","58722","21613.0","43.6","28600","33","55916","18","","0","0","0","0","0","","17","4","5","105516","58722","4194","7","5","6","100","0","0","0","14","159","9","93","5","49600","9","13","235","33.3"
"41071225","43947053","7475.0","6425.0","36","11.53","4.6","0.85","246.61","B","B5","108","RENT","30000.0","NOT_VERIFIED","2015-02-13T16:56:29.000-08:00","2015-02-27T16:56:36.000-08:00","2015-02-13T18:00:00.000-08:00","2015-02-12T14:37:35.000-08:00","","NOT_APPROVED","","debt_consolidation","601xx","IL","0","F","Driver","2015-02-13T18:00:00.000-08:00","0","6","3220","72.9","31.16","0","0.0","1995-02-11T16:00:00.000-08:00","660","664","1","","39","5","","11","0","8","1","18926","10045.0","70.7","11900","16","11075","13","","1","0","0","0","0","","8","2","8","25275","18926","2366","9","3","4","100","0","0","0","3","74","5","240","11","14200","5","6","0","50.0"
"41041202","43917019","6000.0","4925.0","36","8.18","2.2","0.85","188.52","B","B1","60","MORTGAGE","18000.0","NOT_VERIFIED","2015-02-13T12:52:26.000-08:00","2015-02-27T13:00:28.000-08:00","2015-02-13T14:00:00.000-08:00","2015-02-13T08:59:58.000-08:00","","NOT_APPROVED","","debt_consolidation","490xx","MI","0","F","Massage therapist","2015-02-13T14:00:00.000-08:00","0","3","3185","35.0","13.93","1","0.0","2001-08-12T17:00:00.000-07:00","680","684","0","2","","21","2","81","1","10","0","6280","2842.0","26.8","4900","19","5500","14","","0","3","0","0","0","60","10","0","13","88020","76317","7632","5","2","3","78","0","0","0","4","66","5","162","13","10600","5","7","0","0.0"
"41051642","43927470","4000.0","2925.0","36","6.39","1.3","0.78","122.4","A","A2","0","OWN","23988.0","NOT_VERIFIED","2015-02-13T16:36:18.000-08:00","2015-02-27T16:38:56.000-08:00","2015-02-13T18:00:00.000-08:00","2015-02-13T16:36:01.000-08:00","","NOT_APPROVED","","home_improvement","330xx","FL","0","F","","2015-02-13T18:00:00.000-08:00","0","0","73776","9.5","4.55","0","0.0","1989-08-13T17:00:00.000-07:00","795","799","1","","","0","","67","0","5","0","7724","7724.0","8.1","81500","12","0","11","","0","0","0","0","0","","5","0","33","95000","7724","1545","8","2","4","100","0","0","0","1","88","2","306","33","95000","2","5","0","0.0"
"41081230","43957057","3000.0","1925.0","36","10.99","4.3","0.85","98.21","B","B4","36","MORTGAGE","230000.0","NOT_VERIFIED","2015-02-14T10:45:59.000-08:00","2015-02-28T10:48:10.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-14T10:44:59.000-08:00","","NOT_APPROVED","","medical","941xx","CA","0","F","Art Director","2015-02-14T14:00:00.000-08:00","0","3","2505","90.8","7.77","1","0.0","1996-04-13T17:00:00.000-07:00","695","699","0","20","","8","","5","2","17","0","51361","24795.0","81.8","27300","37","49058","17","","0","1","0","0","0","20","17","3","5","959358","832176","48952","16","9","9","97","1","0","0","17","131","9","226","5","30300","9","10","0","77.8"
"41041337","43917158","1700.0","600.0","36","8.18","2.2","0.85","53.42","B","B1","0","RENT","15000.0","NOT_VERIFIED","2015-02-14T14:56:33.000-08:00","2015-02-28T14:59:58.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T06:31:51.000-08:00","","NOT_APPROVED","","debt_consolidation","450xx","OH","0","F","","2015-02-14T18:00:00.000-08:00","0","1","10189","20.4","9.68","0","0.0","2003-09-13T17:00:00.000-07:00","715","719","1","44","","0","44","19","0","5","0","3092","3092.0","19.6","12800","7","0","7","44","0","0","0","0","0","","5","0","19","15800","3092","618","4","3","4","85","0","0","0","0","","4","137","19","15800","4","5","0","0.0"
"41031147","43906954","21000.0","19900.0","60","19.52","8.35","0.66","550.78","E","E3","0","RENT","48000.0","NOT_VERIFIED","2015-02-14T09:49:38.000-08:00","2015-02-28T09:55:31.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-14T09:07:35.000-08:00","","NOT_APPROVED","","debt_consolidation","337xx","FL","0","F","Police Officer","2015-02-14T14:00:00.000-08:00","0","1","2340","91.6","36.53","0","0.0","1996-11-13T16:00:00.000-08:00","730","734","0","","","","","26","0","11","0","66210","25415.0","86.7","27700","21","57359","12","","0","0","0","0","0","","11","0","18","86659","66210","6019","6","5","6","100","0","0","0","9","176","6","219","26","29300","6","9","0","66.7"
"41031090","43906892","6000.0","4875.0","36","5.93","1.0","0.78","182.35","A","A1","108","MORTGAGE","54000.0","NOT_VERIFIED","2015-02-13T20:33:22.000-08:00","2015-02-27T20:47:36.000-08:00","2015-02-14T06:00:00.000-08:00","2015-02-13T20:32:52.000-08:00","","NOT_APPROVED","","debt_consolidation","856xx","AZ","0","F","Sys. Admin","2015-02-14T06:00:00.000-08:00","0","2","14588","19.0","3.67","0","0.0","1999-04-13T17:00:00.000-07:00","765","769","0","","","15","","15","0","7","0","3412","3412.0","19.0","18000","7","0","7","","0","0","0","0","0","","7","0","15","18000","3412","569","6","6","6","100","0","0","0","0","","6","190","15","18000","6","7","0","0.0"
"41159473","44035206","8000.0","6725.0","36","9.17","3.0","0.85","255.04","B","B2","120","RENT","62000.0","NOT_VERIFIED","2015-02-12T17:56:54.000-08:00","2015-02-26T18:03:11.000-08:00","2015-02-13T06:00:00.000-08:00","2015-02-08T14:37:44.000-08:00","","NOT_APPROVED","","credit_card","750xx","TX","0","F","Photographer","2015-02-13T06:00:00.000-08:00","0","4","5517","67.5","13.43","0","0.0","1999-03-07T16:00:00.000-08:00","695","699","1","","112","2","","2","0","7","1","37384","11483.0","63.1","17000","21","44133","15","","1","0","0","0","0","","7","2","2","62333","37384","5341","9","3","3","100","0","0","0","6","124","3","191","2","18200","3","5","0","66.7"
"40423646","43288491","14000.0","12650.0","36","9.17","3.0","0.85","446.31","B","B2","48","MORTGAGE","60000.0","NOT_VERIFIED","2015-02-13T10:18:08.000-08:00","2015-02-27T10:32:09.000-08:00","2015-02-13T14:00:00.000-08:00","2015-02-11T12:18:59.000-08:00","","NOT_APPROVED","","debt_consolidation","770xx","TX","0","F","CAC-Management","2015-02-13T14:00:00.000-08:00","0","1","1927","74.0","26.4","0","0.0","2002-12-10T16:00:00.000-08:00","710","714","0","","","20","","39","1","8","0","40623","9165.0","57.6","7400","11","57520","6","","0","0","0","0","0","","8","0","20","219616","177320","22165","4","3","3","100","0","0","0","4","60","5","146","20","15900","5","5","0","66.7"
"39639630","42463363","11000.0","9625.0","36","5.93","1.0","0.78","334.3","A","A1","24","MORTGAGE","110000.0","NOT_VERIFIED","2015-02-12T17:36:57.000-08:00","2015-02-26T18:13:09.000-08:00","2015-02-13T06:00:00.000-08:00","2015-02-12T17:30:29.000-08:00","","NOT_APPROVED","","credit_card","326xx","FL","0","F","General Counsel-Chief Compliance Officer","2015-02-13T06:00:00.000-08:00","0","3","45723","10.3","7.79","0","0.0","1990-06-12T17:00:00.000-07:00","785","789","0","","","9","","3","2","9","0","41664","5277.0","10.1","51000","22","40613","17","","0","0","0","0","0","","9","3","3","258303","198272","28325","9","2","3","100","0","0","0","3","155","2","296","3","52000","2","6","0","0.0"
"41081198","43957023","20000.0","18550.0","60","16.55","6.95","0.61","492.23","D","D2","120","RENT","88500.0","NOT_VERIFIED","2015-02-14T09:02:16.000-08:00","2015-02-28T09:09:05.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-14T08:56:16.000-08:00","","NOT_APPROVED","","debt_consolidation","481xx","MI","0","F","Recruiter","2015-02-14T10:00:00.000-08:00","0","4","25200","36.0","7.8","0","0.0","2000-05-13T17:00:00.000-07:00","695","699","3","","","1","","3","3","10","0","18888","18888.0","41.6","39400","27","0","17","","0","0","0","0","0","","10","3","3","462400","393927","49241","14","3","6","100","0","0","0","7","136","5","177","3","45400","5","9","0","60.0"
"41121638","43997460","4000.0","2525.0","36","9.99","3.55","0.85","129.05","B","B3","120","RENT","40000.0","SOURCE_VERIFIED","2015-02-14T14:05:06.000-08:00","2015-02-28T14:18:07.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T14:02:41.000-08:00","","NOT_APPROVED","","credit_card","917xx","CA","0","F","Machine operator","2015-02-14T18:00:00.000-08:00","0","3","11215","28.6","4.56","0","0.0","1998-04-13T17:00:00.000-07:00","750","754","0","","","20","","3","0","5","0","4485","4485.0","28.6","15700","7","0","7","","0","0","0","0","0","","5","2","3","15700","4485","897","7","5","5","100","0","0","0","0","","5","202","3","15700","5","5","0","0.0"
